mean,median,var,std,skewness,kurtosis,zerocrossrate,NA,peak2peak,activity,mobility,complexity,mean_power,median_power,variance_power,std_power,skewness_power,kurtosis_power,delta_power,theta_power,alpha_power,beta_power,gamma_power,peak_frequency,theta_alpha_ratio,beta_alpha_ratio,theta_beta_ratio,gamma_delta_ratio,ratio_one,ratio_two,ratio_three,label
0.008372397,0.123282602,21.78960223,4.667933401,0.004785643,6.30701309,0.227864583,0,50.27496517,21.78960223,0.598991074,2.106895769,389.1221451,108.1072947,511083.6136,714.9011215,714.9011215,17.13161163,7390.609265,5599.600668,7526.704864,5623.830336,6225.652942,3,0.743964427,0.747183587,0.995691608,0.842373439,2.334050771,0.998157515,0.794344288,2
0.015161469,0.195909485,24.33986461,4.933544832,-0.252165215,5.422680001,0.24453125,0,47.83420196,24.33986461,0.647610083,2.019053226,632.1564297,211.7071808,1141019.037,1068.184926,1068.184926,15.48819985,9936.674706,3531.593836,10050.70427,15763.69844,12255.12259,3,0.351377748,1.568417298,0.224033329,1.233322309,0.861618748,0.526151942,1.401825675,2
0.012578749,0.051672009,24.38781745,4.938402318,0.002724426,3.830924055,0.271614583,0,41.35548044,24.38781745,0.764098981,1.721218932,722.4284248,230.9155293,1138369.599,1066.944047,1066.944047,6.758290849,9224.148458,7231.010013,3370.229022,13734.61089,32117.43795,3,2.145554491,4.075275242,0.526480879,3.481886496,0.771863078,0.619780079,3.640676081,2
0.036125336,0.535991053,177.938178,13.33934699,-0.087372803,3.893957762,0.292447917,0,112.0068043,177.938178,0.812761858,1.660036857,7157.307882,2847.837418,127835795.4,11306.44928,11306.44928,10.71831388,64824.77431,30487.67435,61207.13089,255122.0849,192716.03,21,0.498106575,4.16817585,0.119502294,2.97287622,0.359415396,0.28987144,3.553370983,2
0.007380034,0.020610186,11.75625625,3.428739747,-0.198457968,5.126455017,0.230989583,0,31.41908331,11.75625625,0.648532383,1.997024766,225.1488662,73.42351405,146057.841,382.1751444,382.1751444,9.636644437,3932.345467,4400.526208,3096.403259,4376.590946,2547.070768,3,1.421173484,1.413443463,1.005468928,0.647723042,1.712960969,1.003202901,0.985048973,2
0.005449263,0.061025254,14.39020872,3.793442859,-0.096071926,3.70639936,0.279947917,0,29.04951249,14.39020872,0.775099628,1.758093885,521.9848971,161.7147534,665092.1411,815.5318149,815.5318149,11.23465283,6513.628045,3809.612976,6134.254602,16631.81831,8251.571687,3,0.621039266,2.711302252,0.229055711,1.266816532,0.597882167,0.436784491,1.967395705,2
0.034001278,0.42860675,158.456464,12.58794916,-0.081450649,3.757981462,0.23515625,0,94.81592655,158.456464,0.649411797,2.064116085,5102.993791,903.7878048,159247323.1,12619.3234,12619.3234,25.77895964,135517.7505,36765.9146,71441.63877,80805.54652,61510.56186,3,0.514628657,1.13107073,0.454992463,0.453893026,1.33911047,0.710735986,0.68765234,2
0.011624953,0.096003007,14.20876932,3.769452125,-0.138210171,3.345531934,0.279947917,0,25.63819942,14.20876932,0.794228767,1.718690701,429.9913376,234.2404909,319915.9886,565.6111638,565.6111638,8.254022722,1878.332939,3766.154499,3004.187632,12405.85269,21394.75926,33,1.253634912,4.129519927,0.30357885,11.39029126,0.54573775,0.439346166,6.92277922,2
0.006246895,0.047212249,18.55586618,4.307652049,0.033150272,3.582323477,0.287760417,0,32.27338572,18.55586618,0.796672899,1.740622684,503.8780278,132.626736,536300.3535,732.3253058,732.3253058,9.450571853,6760.151465,8105.466054,5032.656363,10944.9476,16018.07775,4,1.610574112,2.174785404,0.740566913,2.369485039,1.200382396,0.822283645,2.286395721,2
0.008694552,-0.006332607,11.48722726,3.38928123,-0.07113763,4.01444433,0.252864583,0,27.3540138,11.48722726,0.681936475,1.957121696,313.5154985,99.4945581,238852.2227,488.7250993,488.7250993,10.91500761,4464.17018,2003.472959,4543.594365,9019.194401,6198.290594,3,0.440944503,1.985035123,0.222134358,1.388453026,0.725903782,0.482722797,1.689374197,2
0.006756235,-0.136353335,16.37636504,4.046772176,0.160345173,3.251438396,0.38046875,0,33.74927617,16.37636504,1.101713506,1.250387501,929.1185609,177.2263375,2259138.36,1503.043033,1503.043033,11.62187735,10888.6222,6812.296394,757.0600343,27379.57057,37256.49582,25,8.998356915,36.16565309,0.248809468,3.421598725,0.276460013,0.269021424,5.550217249,2
0.025322648,-0.149012365,135.4424898,11.63797619,-0.086151037,4.453224832,0.239322917,0,98.88192692,135.4424898,0.644863135,1.981675919,3453.336975,906.4445317,33611369.12,5797.531296,5797.531296,15.16653474,57455.07748,38881.40475,43538.77249,78319.72382,67710.53609,3,0.89302942,1.798850067,0.49644461,1.178495253,1.05235531,0.67635971,1.445932202,2
0.004367456,0.019067638,21.24681213,4.609426443,-0.024980388,3.463250458,0.283072917,0,35.42850739,21.24681213,0.803779878,1.705489266,680.4972554,192.7899913,977615.8486,988.7445821,988.7445821,8.306649944,6502.44836,5509.177731,11925.90535,17354.3606,17978.89614,3,0.461950482,1.455181815,0.317452072,2.764942549,1.004651424,0.595455079,1.917331157,2
-0.001740269,0.016995581,10.30677839,3.210417167,-0.256214838,4.175280358,0.30390625,0,27.91444876,10.30677839,0.889493674,1.516893829,423.4029506,156.7809376,338914.4924,582.1636303,582.1636303,4.811259039,3677.268337,3325.366967,2563.578215,15234.06155,12037.92374,21,1.297158381,5.942499222,0.21828499,3.273604926,0.386564355,0.330883491,4.369917616,2
0.00588795,-0.016767421,7.34165884,2.709549564,0.106859999,3.404572576,0.289322917,0,17.94069418,7.34165884,0.831754836,1.618356029,338.3530524,124.0179493,197748.325,444.6890205,444.6890205,5.866704949,4229.605197,2463.142223,3374.392044,8403.767797,10859.46207,3,0.729951408,2.490453891,0.293099748,2.567488349,0.69463298,0.495623624,2.53330311,2
0.000776168,0.037710626,6.577971731,2.564755686,-0.199685998,3.603353454,0.276822917,0,19.72446887,6.577971731,0.819085088,1.645968073,289.6288278,133.2229202,158695.1241,398.3655659,398.3655659,5.75330355,1740.624039,2012.689832,3478.442938,10110.02022,7204.856086,25,0.578618039,2.906478675,0.199078715,4.139237379,0.543137664,0.404102561,3.317619104,2
0.022710371,0.032968181,42.26509843,6.501161314,-0.076815883,4.545788446,0.249739583,0,59.66938988,42.26509843,0.679411474,1.976127689,1094.441942,280.2324235,3837233.767,1958.885848,1958.885848,8.362611927,18377.61816,6141.63661,16776.34039,26475.82982,20009.71926,3,0.366089175,1.578164797,0.231971449,1.088809175,0.865618836,0.529868834,1.322341808,2
0.007380849,0.02078609,6.810760996,2.609743473,-0.041926555,3.595389857,0.28359375,0,22.11437761,6.810760996,0.80754542,1.697670057,218.4628433,169.1095142,92989.58608,304.9419389,304.9419389,16.90381451,4014.257827,2075.69577,1422.431382,4353.295373,7825.526412,3,1.459258982,3.060460722,0.47681023,1.949432933,0.80355842,0.605660084,2.240117343,2
0.004396589,-0.0389293,4.414695327,2.101117637,-0.00449498,3.298079125,0.306510417,0,15.02028461,4.414695327,0.860863998,1.574980572,143.8207555,58.91516713,43307.08484,208.1035436,208.1035436,6.866826376,1657.828415,1263.987206,1828.05772,2747.26528,7411.435055,3,0.691437252,1.502832898,0.460089244,4.470568238,1.125499218,0.675809101,2.914237569,2
0.016860211,0.051149584,30.23327577,5.498479406,-0.173652721,4.432130689,0.217447917,0,46.37678359,30.23327577,0.635224917,2.054435626,900.8766567,331.570786,3281752.085,1811.560677,1811.560677,20.57646324,22150.10577,5941.370234,5967.32558,17224.45269,22595.69481,3,0.995650422,2.886461022,0.344938114,1.02011679,0.691383118,0.513487826,1.416208579,2
-0.000244907,-0.085268098,6.201533565,2.490287848,0.086534225,3.091247459,0.327864583,0,17.42868588,6.201533565,0.994233251,1.392767206,263.6474015,93.24819525,154442.4043,392.9916085,392.9916085,10.66887039,1134.738331,2876.307237,3936.436669,7500.86625,8219.855242,25,0.730688051,1.905496488,0.383463342,7.243833242,0.90826095,0.595660004,3.100015577,2
0.007319516,0.081662004,13.28117425,3.644334541,-0.115029709,3.404272101,0.287239583,0,25.31491647,13.28117425,0.850462833,1.602722944,612.51863,109.6164,1373130.238,1171.8064,1171.8064,8.555010423,10704.87767,13713.60042,2602.440679,12307.8492,6881.079934,5,5.269515085,4.729348605,1.114215831,0.642798559,1.325661441,1.09428061,1.441983173,2
0.012100658,-0.027728621,77.48049608,8.802300613,0.657230783,7.622413854,0.265885417,0,85.36119929,77.48049608,0.691376019,1.968327312,4560.282869,797.9266082,205415310.7,14332.317,14332.317,34.45389967,178461.6485,44614.32679,24478.67606,29980.39106,86333.34604,3,1.822579239,1.224755415,1.488116906,0.483764141,2.304606458,1.268714403,0.57314256,2
0.018714062,-0.024694925,43.82820169,6.62028713,-0.083236634,3.095975538,0.29453125,0,44.71452238,43.82820169,0.877694979,1.551681416,3438.387066,734.1416999,108854765.8,10433.34873,10433.34873,27.80409734,136133.3052,25038.74512,9918.5466,40033.3627,56667.59737,3,2.524436909,4.036212594,0.625446963,0.416265493,0.873203982,0.69981893,0.662100199,2
0.016425723,0.024961986,34.54529749,5.877524776,-0.035465894,2.988779537,0.337239583,0,40.46865538,34.54529749,0.986808091,1.376314152,2549.657221,793.6052538,44701069.57,6685.885848,6685.885848,25.10646915,82727.46626,16619.35337,8272.353061,49529.46841,31409.12712,3,2.009023702,5.987349433,0.335544756,0.379669879,0.502563569,0.43063879,0.889436882,2
0.009967806,-0.027651209,16.58446734,4.072403141,-0.002870208,2.860850003,0.235677083,0,28.14575759,16.58446734,0.748938508,1.744563106,1262.289661,214.2570406,18813621.34,4337.467157,4337.467157,25.61510033,59490.38775,15892.13358,5576.684617,8244.790827,7987.513658,3,2.849745803,1.478439502,1.927536297,0.134265618,2.603925151,1.55329424,0.249470337,2
0.010587998,-0.189830492,16.05933,4.007409388,0.081250598,3.136137796,0.245052083,0,29.81163134,16.05933,0.7427723,1.739422732,1512.649747,149.0548162,31837790.71,5642.498623,5642.498623,28.92872004,73998.06291,13608.39313,4116.232437,8699.987208,10537.29468,3,3.306031263,2.113580159,1.564185418,0.142399602,2.037316279,1.38298391,0.246270952,2
0.010920954,-0.067234244,15.6046167,3.950267928,0.022266193,3.006226207,0.27265625,0,25.07636027,15.6046167,0.839892216,1.595815375,1169.850398,267.1746659,16584139.7,4072.362914,4072.362914,29.61212369,52960.28628,9493.35672,2626.73541,10019.28083,13634.70491,3,3.614127515,3.81434719,0.947508796,0.257451496,1.209676856,0.958411875,0.425530727,2
0.011854938,0.156934655,164.6044528,12.82982669,-0.026517031,3.069853546,0.32265625,0,92.44601133,164.6044528,0.972723507,1.409214933,9176.908784,3883.132011,254601459.8,15956.23576,15956.23576,19.90183682,147657.7583,212389.2061,60394.25679,214714.8258,260808.6169,4,3.516711976,3.555219274,0.989168798,1.766304866,1.270445401,0.991546555,2.285598832,2
0.013271131,-0.002406888,15.61919609,3.952112864,0.090066827,3.025749884,0.28984375,0,28.95856438,15.61919609,0.867835916,1.579029153,1323.766503,264.0907363,18912053.97,4348.799141,4348.799141,28.10084121,58261.84155,12304.24323,6063.820722,13013.60942,13706.04873,3,2.029123847,2.146107217,0.945490435,0.235249151,1.41145038,0.962816471,0.415381004,2
0.01188917,-0.031587135,18.41636186,4.291428883,-0.084864368,3.175476076,0.30390625,0,30.42998545,18.41636186,0.909397121,1.482217876,1160.631136,356.8350691,6943619.532,2635.074863,2635.074863,14.97450499,38002.93212,21647.97716,4083.971803,16322.56573,13712.97354,2,5.300716609,3.996738106,1.326260683,0.360839882,1.576464717,1.260965949,0.713655234,2
0.010945388,-0.106910872,14.00869165,3.742818677,0.112733042,3.179877769,0.285677083,0,24.88017901,14.00869165,0.86239005,1.556228613,966.5322545,258.0412886,10654247.04,3264.08441,3264.08441,29.9374606,41317.91042,7584.822616,5414.782974,9022.856489,10352.18191,3,1.400762072,1.666337604,0.840623213,0.250549503,1.440741699,0.900396884,0.414592804,2
-0.017619524,0.07132969,260.0472775,16.12598144,-0.020185642,2.943406117,0.32578125,0,118.5199933,260.0472775,0.96858431,1.417567555,11760.47027,2536.285157,622187729,24943.69117,24943.69117,20.25154314,235118.5214,297668.7399,97079.52449,196069.5385,342517.656,4,3.066236073,2.019679634,1.518179428,1.456787215,2.013307459,1.346578633,1.621283452,2
0.019720869,0.223360482,108.9498796,10.4379059,-0.060994592,3.004927778,0.316927083,0,75.08011717,108.9498796,0.94339399,1.479901579,5059.609034,2096.991384,73312001.3,8562.242773,8562.242773,15.20833749,114631.384,93842.85246,29016.1485,97417.33992,123065.3211,4,3.234159504,3.357349095,0.963307482,1.073574415,1.261161525,0.971728317,1.534886518,2
0.010178529,0.01697188,15.95614269,3.994514075,-0.093441351,2.897881882,0.34609375,0,25.48991535,15.95614269,1.030386582,1.352649825,992.215628,406.5683362,3091215.098,1758.185172,1758.185172,18.7948005,22458.32579,12234.15887,12277.29463,13781.82886,24359.92651,2,0.996486542,1.122546072,0.887702132,1.084672417,1.778534166,0.940609284,1.098058849,2
0.032341649,0.061425192,110.5626874,10.51487934,0.011970789,2.919263937,0.293489583,0,65.19389197,110.5626874,0.866765191,1.575288869,10094.57618,1615.473813,1158217647,34032.59684,34032.59684,27.71922369,456288.0126,100148.2305,34900.79142,84339.79714,99494.29246,3,2.869511734,2.416558299,1.187437413,0.218051515,1.601249072,1.132575942,0.374263599,2
0.009045185,-0.064719465,13.48021441,3.671541149,0.064440538,2.846202259,0.295572917,0,24.43213057,13.48021441,0.878561941,1.534633656,866.3812522,206.4936209,4128805.841,2031.946318,2031.946318,19.17787256,29061.61382,11691.62714,5897.296097,13482.96948,11976.73766,3,1.982540294,2.286296849,0.867140369,0.412115368,1.304528891,0.907568741,0.728275201,2
0.00552525,0.040020413,7.742202193,2.782481302,-0.098824823,3.042856299,0.30546875,0,18.16119108,7.742202193,0.910363495,1.488122113,534.5349451,216.3478606,1432664.276,1196.939545,1196.939545,19.21491715,16831.08775,7400.022492,2289.479373,6753.508587,12038.73743,3,3.232185701,2.949801018,1.095730078,0.715267938,1.434735995,1.071493394,0.982828904,2
0.027689111,-0.077963461,82.29452065,9.071632745,-0.020628222,3.164496097,0.26484375,0,66.2446754,82.29452065,0.78489592,1.654303928,6243.758438,1142.980311,355340301.7,18850.47219,18850.47219,23.17183023,261880.3072,86894.91525,23054.33604,51414.83931,50396.09072,3,3.769135451,2.230159187,1.690074625,0.192439406,2.138473109,1.476439759,0.357313273,2
-0.005030007,-0.024212429,11.00498745,3.317376592,-0.031207308,3.145108542,0.301822917,0,22.41801514,11.00498745,0.896029216,1.519810713,481.3706996,167.8680335,726085.1709,852.1063143,852.1063143,13.77421115,11968.21611,5315.684739,4454.800491,8509.140586,13321.94033,2,1.193248665,1.910105874,0.624702893,1.113109941,1.148234082,0.753666279,1.329297866,2
0.006202547,-0.039854149,7.966422832,2.822485223,0.076549859,3.013504421,0.23046875,0,18.77667376,7.966422832,0.715330481,1.77471509,537.8791704,87.77458801,2872458.927,1694.833008,1694.833008,27.06172582,21035.04948,5707.483407,5379.221563,3850.661321,4578.469929,2,1.061024042,0.715839881,1.482208621,0.2176591,2.879169069,1.201175043,0.319112772,2
0.006109362,-0.032104179,5.621850082,2.371044091,-0.004614567,2.974503347,0.263802083,0,17.72114789,5.621850082,0.795460889,1.689722482,621.5625375,90.1347599,5688430.806,2385.043146,2385.043146,29.11626623,28776.44245,4357.666639,3091.413721,4816.637878,4103.74541,2,1.409603189,1.558069645,0.904711284,0.142607809,1.546531118,0.941961527,0.279917897,2
0.024845119,-0.130517499,95.11159248,9.752517238,0.005821885,3.064439845,0.27890625,0,68.09352922,95.11159248,0.848681937,1.579180189,6507.860174,1137.250171,396428044.2,19910.50085,19910.50085,26.38322216,269852.9722,59918.78794,27763.22373,77784.503,67361.92759,2,2.158207149,2.801710052,0.770317809,0.249624553,1.127242681,0.830733303,0.48769668,2
0.007538579,-0.048644863,8.857636063,2.976178097,-0.028110526,3.132486978,0.30390625,0,23.20277544,8.857636063,0.907245985,1.498673078,523.0615971,165.5371331,1542993.383,1242.172847,1242.172847,23.90357344,16458.90075,4291.679455,1887.783618,8751.859402,13068.98713,2,2.273395857,4.636050085,0.490373446,0.794037666,0.706074308,0.580796091,1.189361854,2
0.006628764,-0.009920473,9.211310858,3.035014145,-0.110368572,2.968147434,0.257552083,0,20.57964573,9.211310858,0.78136803,1.636245906,543.9081423,108.4513397,2418363.136,1555.108722,1555.108722,21.84960813,21815.74031,7973.007797,2050.845888,5546.429026,5616.37261,3,3.887667934,2.704459198,1.437502898,0.257445887,1.80726259,1.319401206,0.467716729,2
0.005296654,-0.009207907,7.367550842,2.714323275,0.039873573,3.230206784,0.28359375,0,20.38961382,7.367550842,0.851705679,1.55256949,583.5550874,104.512558,3066998.229,1751.284737,1751.284737,28.62222592,22020.74392,2939.398036,3099.221421,7004.413197,10315.72598,2,0.948431118,2.260055751,0.419649434,0.468454927,0.862116395,0.597668036,0.689496938,2
0.016204976,-0.066951738,39.09244781,6.252395366,-0.026544345,2.978741303,0.265885417,0,43.7436034,39.09244781,0.806516214,1.637347437,3311.271296,702.2634311,115681187.8,10755.51894,10755.51894,27.39589351,144712.8486,38761.27999,14977.34704,29740.43722,33870.2837,3,2.587993714,1.985694605,1.303319104,0.234051669,1.806921218,1.201728304,0.398338299,2
0.003372585,0.035033084,7.278586835,2.697885623,-0.144402163,4.024128503,0.286197917,0,20.97763081,7.278586835,0.848620855,1.537897749,301.1016783,119.3586985,239606.2264,489.49589,489.49589,8.545238234,6531.594512,4442.756404,1827.286158,7212.753213,5332.926712,3,2.431341356,3.947248865,0.615958466,0.816481596,0.869299472,0.693585758,1.500880371,2
0.003841868,-0.028390545,6.001633527,2.449823162,0.050435775,3.120659131,0.282552083,0,15.77130551,6.001633527,0.873803469,1.504027608,366.8659496,135.4398753,639234.7566,799.5215798,799.5215798,24.90235399,10113.66938,3798.466521,4139.277025,4764.417095,5872.008543,2,0.917664244,1.151026391,0.797257345,0.580601196,1.666047155,0.891511258,0.746261533,2
0.018942047,-0.159071587,57.29050588,7.569049206,-0.002214424,3.1077338,0.262239583,0,54.92529577,57.29050588,0.826996734,1.593562095,4438.057774,767.8673374,162521718.6,12748.40063,12748.40063,23.07628335,176986.1039,64670.85561,33287.15326,30126.92649,59404.17469,3,1.942817252,0.905061669,2.146613118,0.335643157,3.251510203,1.544735952,0.425784536,2
0.014812526,0.014481754,47.90256191,6.921167669,0.024301689,2.948785032,0.234114583,0,51.02551979,47.90256191,0.763812352,1.676358942,4188.812078,646.2188329,184912009.5,13598.23553,13598.23553,27.57976106,177021.9839,46682.90352,32611.82808,30845.81118,38154.03673,3,1.431471532,0.94584735,1.51342765,0.21553276,2.570680704,1.249569516,0.329144651,2
0.010751979,-0.035292579,51.93685231,7.206722716,-0.037104597,2.94728762,0.290364583,0,48.42285632,51.93685231,0.889636241,1.513397597,2304.916199,429.7757143,18424015.47,4292.320523,4292.320523,15.88292867,56899.9798,31849.34797,19156.26445,47325.40631,47230.7957,2,1.662607449,2.47049243,0.672986255,0.830067003,1.077763857,0.767213156,1.243240485,2
0.003002536,-0.008353982,2.69801669,1.64256406,-0.030224225,3.222398805,0.24921875,0,12.42499189,2.69801669,0.770781113,1.664694937,220.4521196,39.68663443,452642.9214,672.7874266,672.7874266,26.82978707,8957.168487,2454.341712,1279.981098,2204.926804,2008.900647,3,1.917482779,1.722624505,1.113117092,0.224278537,1.693626656,1.071570014,0.411621166,2
-0.000630272,-0.081049142,13.96095692,3.736436393,0.010468253,2.841625259,0.280989583,0,23.23878196,13.96095692,0.863675333,1.531584628,682.0175495,168.427808,2319176.847,1522.884384,1522.884384,17.3083868,16674.41156,6390.033749,8681.305379,10046.28557,8898.647514,2,0.736068307,1.157232136,0.636059338,0.533670857,1.500190197,0.80476657,0.747166137,2
0.003393871,-0.013554161,22.67813973,4.762157046,0.291183154,4.630880313,0.203385417,0,41.83234514,22.67813973,0.593893101,2.112678759,1550.758882,330.5557282,16452824.3,4056.208119,4056.208119,24.70345397,43425.81956,58359.72681,12078.39719,10661.33424,14201.64679,4,4.831744303,0.882677897,5.473960906,0.327032326,6.606877005,3.097579417,0.447947606,2
0.008512931,-0.047107122,32.74369258,5.722210463,0.791831533,7.114046471,0.23203125,0,54.14264354,32.74369258,0.601774438,2.179069916,7295.603877,253.4083264,678517978.5,26048.37766,26048.37766,24.70446036,320851.7027,246045.9892,24358.82513,19636.41012,13179.92328,3,10.10089723,0.806131249,12.53009016,0.041077928,13.77058295,6.146229536,0.095061798,2
0.007436363,-0.071999538,26.03100714,5.102059108,0.625704385,5.754917636,0.187760417,0,40.71938239,26.03100714,0.533656024,2.321451517,3781.561325,250.5239053,157699806.8,12557.85837,12557.85837,23.95529657,146761.0458,149137.9905,14720.71432,11713.7218,9604.449541,4,10.13116533,0.79573053,12.73190477,0.065442771,13.98861161,6.198683568,0.132015971,2
0.002167941,-0.026660765,22.05557972,4.696336841,0.302813062,4.957699015,0.215364583,0,39.6956788,22.05557972,0.57631717,2.174099994,1721.357501,216.161543,23691560.67,4867.397731,4867.397731,21.87225776,51808.1023,67188.72167,8939.217075,12260.7118,8942.368977,4,7.516175198,1.371564389,5.480001712,0.172605608,6.209096174,3.590952554,0.349037307,2
0.001978462,0.049593899,18.25575836,4.272675785,0.227798298,4.537977697,0.22421875,0,38.60723753,18.25575836,0.622364231,2.047710648,1055.355577,160.3195955,7171830.088,2678.027276,2678.027276,20.76702312,28425.52915,36195.53042,6974.961435,9477.214734,9607.271022,4,5.18935205,1.358747976,3.819216029,0.337980376,4.555187687,2.623998881,0.539102296,2
0.003860637,-0.022960718,13.91511053,3.730296307,0.216109327,4.840886054,0.22109375,0,33.75976516,13.91511053,0.611379019,2.079463439,726.8701795,124.4560286,3466298.657,1861.799843,1861.799843,26.88406963,15215.98135,30161.26037,8255.37456,5726.83278,7008.292863,4,3.653530213,0.693709624,5.266656375,0.460587635,6.708181713,2.747537209,0.542581591,2
0.001882818,0.059246749,10.35955277,3.218625914,0.201919537,3.975778626,0.26796875,0,25.90314471,10.35955277,0.749231813,1.832546566,586.9082223,181.1944147,1081641.358,1040.019883,1040.019883,14.71620838,11502.30128,9367.75083,5361.543336,9292.855505,12706.54609,3,1.747211622,1.733242636,1.008059452,1.104695989,1.585012718,1.005110774,1.304530615,2
0.002737927,0.054069805,9.94844397,3.154115402,0.079998716,4.36033862,0.219010417,0,28.46814066,9.94844397,0.630141774,2.030216273,606.1557884,152.271401,2490425.72,1578.108273,1578.108273,25.16711067,16166.86132,22951.34692,2391.749344,5626.97321,8715.049419,4,9.59605026,2.352660082,4.078808635,0.539068731,4.503859414,3.160490476,0.772796137,2
0.000846382,0.034518008,9.347148224,3.057310619,0.142356488,4.210997833,0.231510417,0,25.86360255,9.347148224,0.654583936,1.994687411,331.509749,107.469711,406308.1234,637.4230333,637.4230333,14.12383279,3622.598466,10760.48872,3193.257142,3545.909292,6008.583432,6,3.369753278,1.110436503,3.034620413,1.658639092,3.935167178,2.070544777,1.401803863,2
0.003312845,0.004416713,8.616580173,2.935401195,0.111555005,4.126579089,0.23046875,0,25.40462564,8.616580173,0.663545387,1.980534855,579.2548088,196.5820917,1743620.823,1320.462352,1320.462352,19.79964397,12250.08951,22086.38384,3363.317369,4455.345832,11841.28691,4,6.566844999,1.324687903,4.957277096,0.966628603,5.712171888,3.254993924,1.043758922,2
0.000529605,0.010355249,4.500964937,2.121547769,0.020056845,5.922291024,0.25078125,0,24.15062273,4.500964937,0.689557067,1.956419863,132.9952705,43.37321819,41040.77042,202.5852177,202.5852177,10.14871563,912.6891609,2125.821356,2741.328611,2585.672888,2361.078203,12,0.775471189,0.943218875,0.822154019,2.586946689,1.882353328,0.913675351,1.353784081,2
