title:subject8, start timestamp:1692957467.085186, stop timestamp:1692957653.513158, headset type:EPOCFLEX, headset serial:F000005B, headset firmware:f14, channels:111, sampling rate:eeg_128, samples:23866     , version:2.2, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO9,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO10,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.SaturationFlag,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO9,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO10,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.Cz,EQ.Fz,EQ.Fp1,EQ.F7,EQ.F3,EQ.FC1,EQ.C3,EQ.FC5,EQ.FT9,EQ.T7,EQ.CP5,EQ.CP1,EQ.P3,EQ.P7,EQ.PO9,EQ.O1,EQ.Pz,EQ.Oz,EQ.O2,EQ.PO10,EQ.P8,EQ.P4,EQ.CP2,EQ.CP6,EQ.T8,EQ.FT10,EQ.FC6,EQ.C4,EQ.FC2,EQ.F4,EQ.F8,EQ.Fp2
1692957467.163918,122.000000,0.000000,0.728515,20.206007,21.002682,-1.745301,14.505080,4.884411,-1.753531,5.336576,21.889277,4.793522,5.963734,-15.487886,-1.457224,9.374805,5.780452,1.113043,8.690646,1.711040,3.781175,0.613171,-10.915381,5.364904,45.724407,-1.865183,25.724203,29.613873,20.252636,4.177776,5.734923,18.153940,23.315296,22.837646,4096.000000,0.000000,0.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.171731,123.000000,0.000000,-1.833752,5.328878,1.513986,-6.866632,4.756729,-5.366627,-4.825624,-5.427222,9.059696,2.227190,6.470078,-14.960091,-1.968074,3.217738,1.676210,-2.986531,3.046571,-4.438363,-2.882606,-7.584365,-16.539850,-2.837384,37.994068,-9.035625,3.669248,10.628875,8.961614,-5.560248,-7.078504,3.791171,9.971981,-1.263652,4096.000000,0.000000,0.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.179644,124.000000,0.000000,-2.856534,-1.848759,-4.122912,-3.785920,-3.957259,-10.484338,-3.796182,0.213590,19.809097,10.421885,7.488224,-11.871284,0.083124,8.849905,1.162226,-5.032775,0.994293,-1.360078,-1.342800,-8.601396,-16.523312,-4.883777,38.468380,-8.001974,1.616348,5.495169,2.804960,-3.505457,-9.632964,2.762764,9.449701,2.836073,4096.000000,0.000000,0.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.187458,125.000000,0.000000,-1.316754,5.837706,6.127365,-2.757518,0.145160,-3.301545,3.892229,8.410299,27.473904,13.997618,11.066889,-5.711721,1.619964,17.550285,2.185679,0.095334,13.800991,4.276667,6.343158,-2.445102,-7.797557,4.854953,47.139145,-4.407818,27.742424,23.420443,9.974463,5.719587,1.135130,12.493848,16.612558,19.739391,4096.000000,0.000000,0.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.195371,126.000000,0.000000,-0.803129,-2.877363,-6.174148,-10.951684,-3.953446,-4.322859,2.863722,-1.331957,12.077199,6.811312,11.568130,-6.218317,0.081421,11.897351,-0.378045,10.853701,13.274882,2.223159,0.701430,-3.979580,-12.912836,0.751636,44.018158,-9.014179,18.493143,8.027791,2.792181,-3.507671,-6.038312,-2.887877,2.251331,-0.772656,4096.000000,0.000000,0.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.203184,127.000000,0.000000,2.271520,-11.071408,-12.827973,-9.916117,-9.584878,-11.490844,0.299319,-4.916779,14.114353,6.804501,8.482716,-8.773637,-0.430968,9.323915,2.696179,9.818232,4.040070,-1.365218,-6.983887,-8.586370,-19.559923,-7.958346,37.314140,-9.517473,-2.529965,-10.935621,-4.895227,-12.213394,-13.716889,-12.618835,-7.997074,-6.407268,4096.000000,0.000000,0.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.211097,0.000000,0.000000,3.806171,2.259663,6.652547,-1.709278,-0.353754,-3.794738,5.934405,6.871215,28.957161,10.896158,6.425002,-6.203325,-1.455152,6.240745,13.451945,-9.659279,9.671414,-4.437699,-0.316903,-2.430091,-10.318825,0.758843,43.424519,-3.872571,14.891026,13.153776,7.405053,-1.442719,-2.944711,4.812245,9.429384,19.726831,0.000000,0.000000,181.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.218910,1.000000,0.000000,-2.857635,-3.377982,2.547433,-6.830645,-1.378016,-5.840174,-1.756145,1.741266,18.169743,1.663723,0.270885,-11.832506,-4.015235,-11.696265,9.852339,-19.895773,3.001743,-11.093262,-4.927355,-2.427661,-16.456198,-3.852685,38.770325,-9.504083,14.363828,16.214468,3.811494,-1.441276,-7.040228,-1.340260,9.419955,6.387105,0.000000,0.000000,174.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.226823,2.000000,0.000000,-9.514777,-26.940758,-22.558191,-14.508430,-18.282791,-27.863564,-19.685158,-14.654321,4.831573,-5.510248,-11.000155,-25.140675,-5.035836,-18.344568,-8.600590,-8.605109,-16.981258,-13.131399,-20.803967,-19.843695,-38.468971,-24.853449,20.800785,-19.740732,-17.925920,-14.540208,-17.709240,-17.833681,-25.476265,-23.880457,-12.106388,-21.796206,0.000000,16777216.000000,202.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.234637,3.000000,0.000000,-3.357570,-12.569201,-7.678710,-8.346230,-8.530663,-22.712624,-10.443934,-5.418128,21.220587,6.278339,-7.915309,-19.480148,-0.420031,-6.543147,-8.079682,0.112727,-7.742740,-5.945960,-7.975470,-18.799236,-26.647427,-11.508595,30.001522,-11.524069,0.022774,2.892794,-5.908454,-8.594309,-16.229250,-7.462731,2.762641,0.767129,0.000000,0.000000,177.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.242550,4.000000,0.000000,6.891942,17.669521,21.018200,-1.165575,15.044022,9.073166,9.546510,13.030367,35.031673,14.468984,5.924914,0.007024,5.728082,-3.462758,6.273013,-1.424309,14.806541,4.818448,16.110968,2.224179,-1.517703,18.216761,54.562290,0.782840,32.810444,35.677593,21.249762,10.369670,7.865441,17.135500,34.522957,28.943285,0.000000,50331648.000000,185.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.250463,5.000000,0.000000,2.786588,7.405698,6.140258,-5.775179,5.295132,5.990246,0.827732,1.746567,19.627413,3.696054,4.894374,-3.066829,4.185431,-9.094680,-0.393260,1.650962,9.156350,1.739783,3.287164,-3.925738,-17.397724,5.903159,47.335419,-5.365635,10.236094,9.514224,12.006973,1.650069,3.759114,3.798365,17.069971,12.008188,0.000000,0.000000,173.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.258277,6.000000,0.000000,1.246878,-4.384784,-9.235113,-6.794019,-8.030164,-12.458821,-9.419250,-10.038256,12.435477,1.643127,-1.770521,-13.309916,-0.429524,-8.573277,-12.688251,7.797003,1.462579,-10.045033,-14.646893,-19.803350,-29.163403,-7.935052,35.505009,-11.507962,-17.951065,-13.549136,0.211889,-5.011580,-7.515415,-3.377741,-0.877868,-0.299205,0.000000,0.000000,66.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.266090,7.000000,0.000000,15.590247,19.185755,15.877199,-2.176456,15.031713,11.119792,9.033247,13.025628,36.501503,18.547638,15.649712,3.609548,5.718598,-3.953935,0.132129,11.375360,22.465733,0.723473,8.421600,-5.438931,-2.494239,20.762114,57.498734,0.798930,14.854579,19.252106,23.777832,13.948815,5.812101,23.265636,31.910702,25.316479,0.000000,1124073472.000000,182.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.274003,8.000000,0.000000,20.185425,30.437338,27.132092,-4.735818,25.775143,32.113289,18.245752,26.332603,49.785004,22.627552,48.421753,18.462862,10.835957,-3.949981,7.816613,10.851677,35.250957,17.116596,31.979332,3.788046,5.705178,35.598274,69.736618,6.945824,39.430492,40.749775,38.098667,19.570251,16.052443,31.439295,46.735714,36.561932,0.000000,1024.000000,190.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.281816,9.000000,0.000000,10.431395,15.549977,5.075728,-9.341851,3.720137,13.125790,5.419814,7.863193,31.804447,8.772616,81.161026,5.636706,3.140505,-11.630647,-7.560435,0.082364,19.846476,2.754864,10.430430,-10.560358,-10.694373,13.533445,51.223804,-2.282660,8.652601,9.458257,20.642109,6.230681,4.253313,11.427855,19.536671,14.496140,0.000000,1024.000000,131.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.289729,10.000000,0.000000,11.445578,20.145197,5.582960,-7.283279,5.765647,9.526510,6.951317,6.318407,25.112642,8.251535,113.867554,1.532608,1.088133,-14.180554,-13.188259,-10.163873,12.654323,-14.666352,-15.195385,-12.086720,-9.146756,4.810681,47.586430,-5.354224,2.496257,4.325722,16.523005,5.712142,1.175214,12.441043,19.004827,10.895489,0.000000,1024.000000,177.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692957467.297543,11.000000,0.000000,17.069517,33.445053,24.020454,-5.739072,26.764498,31.033907,18.215136,22.193626,41.481377,20.538670,108.118301,14.338767,6.722430,-9.043297,-6.515071,-7.592170,19.813976,-9.016302,-14.667882,-11.050018,-8.625301,14.027410,58.809612,-4.324255,18.375299,20.202934,27.264944,10.317200,11.932500,25.236294,36.404285,27.278440,0.000000,0.000000,169.000000,2.000000,35.000000,,,,0.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
