title:subject10, start timestamp:1693045318.434251, stop timestamp:1693045504.328694, headset type:EPOCFLEX, headset serial:F000005B, headset firmware:f14, channels:111, sampling rate:eeg_128, samples:23574     , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO9,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO10,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.SaturationFlag,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO9,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO10,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.Cz,EQ.Fz,EQ.Fp1,EQ.F7,EQ.F3,EQ.FC1,EQ.C3,EQ.FC5,EQ.FT9,EQ.T7,EQ.CP5,EQ.CP1,EQ.P3,EQ.P7,EQ.PO9,EQ.O1,EQ.Pz,EQ.Oz,EQ.O2,EQ.PO10,EQ.P8,EQ.P4,EQ.CP2,EQ.CP6,EQ.T8,EQ.FT10,EQ.FC6,EQ.C4,EQ.FC2,EQ.F4,EQ.F8,EQ.Fp2
1693045318.512380,1693045318.577804,15.000000,0.000000,-3.028872,-14.373283,-105.745110,-7.802583,-9.463737,8.668692,1.590573,-2.108772,4.098840,27.875355,1.687248,7.751183,4.846728,57.452179,-4.748398,-3.983339,11.941520,5.594347,4.373056,6.600879,17.583458,14.976769,-4.102341,-2.444357,-0.637637,19.831409,-3.439442,-11.846184,3.410231,0.995465,0.841381,-38.464363,0.000000,0.000000,184.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.520194,1693045318.585519,16.000000,0.000000,-2.513535,-10.260448,-103.590134,-3.184011,-8.429657,12.758485,6.199751,2.504107,1.020895,5.818248,2.197868,9.280354,2.792650,58.419342,-5.768265,-8.077817,7.831117,-0.558940,4.368683,4.545047,19.102797,12.400253,-7.684392,-6.028067,-14.469307,18.786963,-5.485233,-16.957415,0.332974,-0.542453,-1.720999,-36.888977,0.000000,0.000000,185.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.528007,1693045318.593334,17.000000,0.000000,-3.535637,-9.737881,-102.974236,-2.668520,-7.908920,11.721110,4.656629,-2.621475,-6.152433,10.935507,1.171055,3.123382,-0.283988,52.213230,-10.885574,-7.045124,4.237132,-1.070689,0.778160,3.003579,13.448310,7.777084,-5.627477,-6.022038,-2.671760,14.157406,-13.164364,-15.915842,-0.179667,-4.128065,0.842261,-29.679779,0.000000,0.000000,169.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.535820,1693045318.601048,18.000000,0.000000,-3.019794,-6.141989,-90.575874,2.457226,-5.339473,12.221697,2.090433,-6.205007,1.026027,43.712265,4.756038,2.607951,3.302449,47.550247,-14.460842,-6.013463,8.331356,2.516536,2.314305,4.025191,20.607170,11.355461,-1.523388,-1.917555,6.552450,22.340172,-9.052737,-8.727618,5.968205,2.536063,10.575265,-14.280869,0.000000,512.000000,165.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.543633,1693045318.608862,19.000000,0.000000,-5.066004,-3.062001,-80.751457,8.090153,-1.747979,13.234091,0.551420,-3.124956,3.074231,41.107014,1.677435,6.191497,-0.287007,48.015007,-20.594074,-9.081296,5.249179,-3.121365,-2.298778,3.508858,27.758869,12.368721,-0.497249,-3.452560,-5.749487,26.416292,-3.408300,-11.280429,3.400699,5.607374,14.150844,-11.192742,0.000000,0.000000,170.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.551446,1693045318.616577,20.000000,0.000000,-4.036323,-6.132784,-90.916855,-0.627168,-3.795462,14.757780,-1.498362,-6.195677,-6.662689,8.790522,-4.984242,7.209921,-4.897489,48.479298,-22.622711,-9.584522,0.120853,-7.729013,-8.444172,0.431503,21.583418,7.233275,-4.082906,-10.109108,-6.256045,15.631414,-13.138738,-17.416842,-0.701163,-0.033618,8.501307,-20.915396,0.000000,512.000000,181.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,25.000000,4.000000,3.000000,1.000000,1.000000,3.000000,1.000000,3.000000,4.000000,3.000000,1.000000,3.000000,3.000000,3.000000,1.000000,3.000000,3.000000,3.000000,3.000000,3.000000,4.000000,3.000000,4.000000,3.000000,4.000000,3.000000,3.000000,3.000000,3.000000,4.000000,4.000000,3.000000,1.000000
1693045318.559259,1693045318.624391,21.000000,0.000000,-4.544594,-14.835882,-100.559784,-12.921926,-13.013206,9.619946,-8.156864,-13.361789,-12.291411,10.830962,-6.003873,1.055019,-4.380284,43.820049,-22.087780,-12.136477,-3.465422,-8.233592,-7.411112,-3.155082,12.340297,2.102965,-12.275746,-14.709768,-6.762097,10.492706,-18.760984,-17.911732,-3.262001,-3.107431,-2.777963,-27.554480,0.000000,0.000000,156.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.567072,1693045318.632106,22.000000,0.000000,-12.736973,-14.308739,-90.213074,-9.835157,-12.487885,0.901094,-11.222553,-5.663812,-11.766812,29.775515,-3.948639,-4.581421,-2.838980,41.214691,-24.114923,-14.173571,-7.560418,-8.737666,-7.916009,-2.639620,10.791034,4.662401,-13.288086,-12.645827,-14.952258,14.068368,-9.520684,-17.381512,-7.869508,-2.079708,-5.849031,-25.477695,0.000000,0.000000,181.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.574885,1693045318.640020,23.000000,0.000000,-12.211928,-1.486738,-78.339783,-1.116091,-3.766165,7.560193,-5.063638,5.612621,-8.168891,18.987278,-1.895459,1.570853,3.823858,47.833477,-18.967731,-1.864012,-0.380550,-2.581236,-7.395785,2.486097,17.440243,9.268507,-2.516336,-8.022412,-6.228075,15.591223,-6.437318,-15.314900,-0.689331,4.070064,7.989126,-18.792217,0.000000,0.000000,175.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.582698,1693045318.647835,24.000000,0.000000,-5.539716,2.613210,-82.872215,-2.139591,-2.225476,16.774172,-0.447806,-2.077607,-5.086876,11.283676,-0.868948,7.716974,10.480035,58.031796,-11.776456,8.384006,7.304446,4.593653,-0.728389,1.971303,19.472033,7.210008,0.047719,-7.502082,-1.098770,19.161785,-10.529342,-11.201124,7.508282,8.164455,20.788830,-17.748810,0.000000,0.000000,187.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.590510,1693045318.655750,25.000000,0.000000,-12.194177,-7.635557,-95.597031,-9.822066,-4.272481,8.048166,-4.545819,-12.321683,-9.692558,21.518545,-3.429618,1.561565,2.784939,54.899918,-18.936987,-3.919763,-1.924397,-1.558633,-4.826122,-2.641438,11.255638,1.567414,-9.686175,-14.154580,-13.905364,17.605700,-12.055736,-17.337614,-3.257688,0.471676,11.034194,-25.415676,0.000000,0.000000,177.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.598323,1693045318.663564,26.000000,0.000000,-20.378906,-13.775614,-100.624512,-11.349168,-7.342055,-1.693728,-9.152042,-7.698592,-15.318251,15.349335,-5.987727,-4.587689,-8.488615,42.037327,-24.041126,-23.383535,-7.045549,-10.778613,-13.018219,-1.101873,7.658228,1.053538,-14.287258,-19.775810,-15.940689,10.415787,-17.679064,-28.591047,-14.012892,-6.701104,-0.247609,-26.927183,0.000000,0.000000,176.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.606136,1693045318.671479,27.000000,0.000000,-14.210835,-11.200299,-98.474655,-6.214741,-9.896252,0.869505,-7.605968,-6.153970,-7.106009,7.649370,-3.420201,0.027668,-3.357049,45.069138,-14.283239,-22.335537,2.695342,-5.644757,-5.832893,2.997690,13.798263,6.687870,-10.686817,-17.706804,-8.240133,14.503833,-18.686001,-25.488609,-7.851187,-6.694403,7.949561,-22.289488,0.000000,0.000000,156.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.613949,1693045318.679293,28.000000,0.000000,-7.536623,-5.041407,-92.228493,0.451473,-1.689432,9.065558,-1.962977,-6.660124,3.147251,30.695568,2.218604,7.199948,9.454000,60.905605,-10.682802,-0.796278,7.303416,4.607041,2.369862,5.556231,17.370619,9.755028,-7.089976,-11.029097,-8.231893,23.710867,-7.396545,-11.118505,0.865895,-4.126170,14.089304,-23.291813,0.000000,0.000000,180.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.621762,1693045318.687208,29.000000,0.000000,-2.918318,4.697481,-80.865494,9.672561,6.509180,19.814955,3.674371,5.129613,4.168719,54.231026,7.851770,8.729671,9.956854,63.918545,-15.282888,12.524518,6.271497,4.090127,-2.755584,8.112213,19.402479,10.257581,-0.422886,-7.944221,-5.662122,22.662540,-2.778380,-5.984310,6.500414,4.587187,7.927523,-19.682367,0.000000,0.000000,189.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.629575,1693045318.695023,30.000000,0.000000,4.769216,9.303553,-72.075394,20.421349,5.478055,27.479755,8.793774,15.370637,8.263012,47.004486,12.454688,10.257865,6.873051,62.830013,-8.607606,6.876609,10.363688,4.598344,0.321017,11.177947,26.043076,16.395016,5.725229,-4.862432,-0.533383,27.250647,-4.312524,-5.978326,11.104683,15.853369,14.579595,-5.318069,0.000000,0.000000,181.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693045318.637388,1693045318.702937,31.000000,0.000000,7.325985,8.269633,-73.027939,21.425543,9.571039,26.427660,11.858826,10.232189,12.865518,33.125175,16.540695,12.296838,13.013870,67.377953,0.110232,8.918963,9.328709,10.741438,10.566851,12.191384,24.992416,23.550928,3.157965,1.802431,0.491765,36.444935,1.327173,-1.873886,10.581270,13.275977,26.860399,1.347249,0.000000,0.000000,180.000000,2.000000,35.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
