title:subject5, start timestamp:1692951624.774572, stop timestamp:1692951815.544393, headset type:EPOCFLEX, headset serial:F000005B, headset firmware:f14, channels:111, sampling rate:eeg_128, samples:24418     , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.PO9,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.PO10,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.SaturationFlag,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.PO9,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.PO10,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.Cz,EQ.Fz,EQ.Fp1,EQ.F7,EQ.F3,EQ.FC1,EQ.C3,EQ.FC5,EQ.FT9,EQ.T7,EQ.CP5,EQ.CP1,EQ.P3,EQ.P7,EQ.PO9,EQ.O1,EQ.Pz,EQ.Oz,EQ.O2,EQ.PO10,EQ.P8,EQ.P4,EQ.CP2,EQ.CP6,EQ.T8,EQ.FT10,EQ.FC6,EQ.C4,EQ.FC2,EQ.F4,EQ.F8,EQ.Fp2
1692951624.852702,1692951624.883361,16.000000,0.000000,-6.566093,-5.117903,-28.276035,-16.581657,-22.509439,-5.154344,-14.973100,-18.008602,-40.456108,-11.931952,-15.794142,-16.382534,1.809018,-6.580210,-2.460440,-8.514759,-20.124123,2.984485,6.853239,1.984226,-2.985132,-7.164185,-41.543167,-15.031739,-12.469062,-29.264750,-4.447352,-9.295476,-4.340407,-5.465638,-1.616287,-10.380792,0.000000,0.000000,157.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.860515,1692951624.891174,17.000000,0.000000,2.149704,3.596446,-10.829297,-4.269691,-12.240776,0.998503,-1.638127,-8.256747,-22.484880,-3.210789,-10.142962,-13.804613,8.467209,-5.036706,-6.044133,-1.846245,-13.956306,8.104578,14.018694,10.691473,13.411698,-5.107790,-34.841625,-3.233630,-5.796593,-11.817022,5.803249,2.496897,7.447010,4.785981,10.168406,4.486513,0.000000,0.000000,180.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.868328,1692951624.899087,18.000000,0.000000,1.122938,-3.067151,-17.478468,-7.339267,-12.740843,-3.100957,-3.173412,-9.273106,-22.974703,-6.793732,-13.718973,-16.864655,5.384896,-11.179362,-8.087319,-5.942860,-17.016195,5.022627,10.930829,7.606935,9.299826,-7.664220,-40.954475,-3.742704,-10.401566,-13.854437,1.186676,2.494400,7.439563,0.170426,4.522853,-0.641051,0.000000,0.000000,195.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.876141,1692951624.906900,19.000000,0.000000,-1.952031,-8.699469,-25.657913,-10.405774,-20.412718,-2.585549,-8.805623,-14.899218,-28.074806,-12.422323,-12.680639,-12.237020,4.867203,-10.143567,-6.030002,-7.986148,-19.560719,6.554528,8.358359,4.013174,4.679757,-4.582710,-40.401211,-5.788192,-11.415779,-16.402121,-3.937587,-1.606556,1.796739,-6.489745,2.469100,-10.374256,0.000000,0.000000,162.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.883954,1692951624.914812,20.000000,0.000000,-0.925463,-9.203076,-29.730717,-7.833829,-23.978458,-0.533733,-6.235279,-18.470472,-22.411346,-9.336055,-11.131036,-9.150937,4.862336,-4.498039,-0.900895,-4.904315,-19.028849,9.621819,9.374617,-0.089300,5.699692,-6.115050,-41.385426,-4.245481,-13.453594,-13.311872,-7.519804,-3.141873,-4.352750,-9.044793,2.466630,-13.437728,0.000000,0.000000,183.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.891767,1692951624.922625,21.000000,0.000000,-5.535307,-11.243104,-37.385601,-13.973688,-25.491404,-8.217814,-12.889044,-21.525848,-23.413551,-10.351334,-17.267597,-20.924864,-0.265603,-8.592003,-7.559994,-10.534796,-25.157513,0.902967,0.656011,-10.335365,-5.576777,-14.305859,-51.590195,-11.413544,-22.149370,-20.470867,-15.196899,-10.311039,-13.569936,-16.720364,-4.708144,-22.645828,0.000000,0.000000,157.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.899580,1692951624.930338,22.000000,0.000000,-19.362080,-16.354939,-38.885139,-20.107407,-32.125912,-14.869596,-23.122309,-24.578169,-31.074753,-17.513290,-23.910330,-30.125477,-7.949953,-17.804949,-20.360126,-19.745800,-35.890816,-6.270244,-10.103106,-15.960414,-17.866585,-15.828476,-53.587833,-18.062130,-28.787222,-31.208858,-18.255548,-19.522266,-18.167135,-20.802105,-10.338820,-28.770876,0.000000,0.000000,176.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.907393,1692951624.938151,23.000000,0.000000,-26.002718,-19.924738,-35.260098,-17.525761,-33.630711,-14.342419,-20.537647,-25.578205,-27.457523,-18.008085,-24.911034,-24.972275,-13.065080,-18.811760,-15.728996,-18.701439,-38.416466,-2.165512,-9.068388,-12.870607,-15.287180,-14.275724,-50.460400,-13.945606,-29.783051,-30.153034,-16.700371,-17.965820,-18.148968,-16.682840,-11.865404,-21.057489,0.000000,0.000000,179.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.915206,1692951624.945864,24.000000,0.000000,-18.804407,-16.318659,-31.126377,-14.434389,-27.961693,-11.254230,-14.881725,-21.454166,-20.257759,-11.330076,-19.763046,-19.824224,-9.978168,-14.182178,-7.004037,-15.608891,-31.718048,-1.651039,-5.473166,-11.833121,-11.685739,-13.749141,-52.459171,-12.394737,-29.753267,-23.975189,-14.122131,-13.337086,-21.716972,-16.153851,-8.779693,-16.425661,0.000000,0.000000,151.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.923019,1692951624.953677,25.000000,0.000000,-16.224064,-13.228494,-23.922943,-9.809185,-27.421425,-7.656822,-12.305305,-16.821941,-19.212885,-7.732593,-12.058668,-16.218246,-4.332806,-13.143381,-13.144725,-15.593282,-26.563253,-2.674003,-4.955385,-11.308981,-11.161745,-9.636930,-48.308250,-15.456189,-26.649668,-21.901983,-11.546471,-10.762210,-20.158333,-16.650005,-1.086298,-18.458467,0.000000,0.000000,183.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.930832,1692951624.961391,26.000000,0.000000,-22.867840,-20.387573,-20.825174,-6.213222,-30.467848,-9.186089,-16.391462,-19.366659,-21.242903,-10.286398,-12.046609,-13.128182,-5.865396,-14.667161,-15.180811,-13.016150,-27.561306,-1.134406,-2.388891,-6.686903,-6.539814,-8.602677,-44.161480,-14.416118,-20.475325,-23.417004,-15.121078,-9.726832,-17.576635,-16.121046,-3.134442,-16.390778,0.000000,0.000000,167.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.938645,1692951624.969204,27.000000,0.000000,-26.431126,-26.514877,-23.878195,-9.280855,-28.900457,-14.812287,-26.108917,-20.884214,-21.733969,-13.349958,-17.157639,-19.262747,-14.568762,-16.189417,-10.554861,-13.515442,-28.558359,-3.694810,-4.435733,-5.655601,-1.922505,-13.717152,-49.240398,-15.938624,-16.356388,-24.418203,-19.204418,-12.790952,-25.755983,-20.715694,-9.791307,-16.886694,0.000000,0.000000,200.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.946458,1692951624.976917,28.000000,0.000000,-24.867771,-21.365286,-22.317394,-9.783882,-25.797710,-10.699014,-22.496653,-13.178716,-17.613773,-12.311993,-16.628174,-25.391176,-17.115732,-16.173227,-10.544307,-15.038849,-25.455956,-2.666500,-6.992836,-5.137637,-0.383660,-12.166512,-45.092693,-15.410378,-16.852341,-22.856861,-16.623676,-14.315084,-26.754843,-18.645748,-7.219978,-19.431347,0.000000,0.000000,84.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.954271,1692951624.984730,29.000000,0.000000,-20.232134,-15.708536,-16.659693,-5.163329,-22.185760,-1.979084,-9.154157,-5.993229,-12.473082,-9.225835,-11.488469,-19.218094,-9.414001,-13.083208,-5.922993,-10.925349,-22.356653,3.483859,-1.350458,0.502885,2.690570,-7.543576,-37.875294,-9.247275,-18.372410,-23.858620,-14.045513,-6.616153,-12.895780,-12.479410,-5.163527,-14.288838,0.000000,0.000000,202.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.962084,1692951624.992443,30.000000,0.000000,-16.625750,-16.205135,-19.204571,-7.719704,-19.089727,-3.001720,-9.145002,-7.524159,-17.071379,-9.728916,-10.964673,-11.514259,-4.793817,-12.045509,-1.818608,-12.963655,-24.383528,-1.130394,-2.373723,1.526998,3.200187,-9.585263,-48.083572,-9.238028,-19.378654,-29.470146,-18.129929,-3.535691,-12.882883,-18.614624,-10.793749,-13.249934,0.000000,0.000000,151.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692951624.969897,1692951625.000256,31.000000,0.000000,-19.170662,-18.750469,-25.845366,-10.785830,-20.095253,-7.609488,-11.697396,-11.102789,-25.251230,-11.768418,-11.978324,-13.039668,-10.424408,-14.082695,-12.062943,-18.073767,-28.969913,-9.326187,-10.055964,-6.671453,-2.438397,-15.211062,-52.646259,-12.302636,-23.457737,-34.563751,-21.697954,-9.167540,-21.066923,-24.231394,-13.856801,-20.408993,0.000000,0.000000,157.000000,2.000000,48.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
